,Unnamed: 0,DaysFromFirstDate,State,district,Gender_F,Gender_M,Gender_Non-Binary,Positive,Married_couples_None_Households,NumDistrictHospitals_HMIS,Main_source_of_drinking_water_Un_covered_well_Households,Negative,LPG_or_PNG_Households,Household_size_3_to_5_persons_Households,Type_of_latrine_facility_Night_soil_disposed_into_open_drain_Households,Type_of_bathing_facility_Enclosure_without_roof_Households,Power_Parity_Rs_330000_545000,Illiterate_Education,Cultivator_Workers,Main_source_of_drinking_water_Tank_Pond_Lake_Households,Married_couples_3_or_more_Households,Female_ST,Type_of_latrine_facility_Flush_pour_flush_latrine_connected_to_other_system_Households,Gender_Ratio,Households_with_Radio_Transistor,Marginal_Workers,Location_of_drinking_water_source_Away_Households,Married_couples_4_Households,Households_with_Telephone_Mobile_Phone_Both,Household_size_3_persons_Households,Power_Parity_Rs_425000_545000,Buddhists,Total_Power_Parity,Literate,Other_Workers,Having_bathing_facility_Total_Households,Households_with_Scooter_Motorcycle_Moped,type_Collection Site,Literate_Education,Ownership_Rented_Households,Main_source_of_drinking_water_River_Canal_Households,Household_size_6_8_persons_Households,deceased,Higher_Education,Married_couples_2_Households,Household_size_9_persons_and_above_Households,Area,Type_of_latrine_facility_Other_latrine_Households,Power_Parity_Rs_150000_240000,Female_Literate,Households,Main_source_of_drinking_water_Other_sources_Households,Housholds_with_Electric_Lighting,Married_couples_1_Households,DaysFromFirstDate_y,Main_source_of_drinking_water_Tapwater_Households,Power_Parity_Rs_45000_150000,Power_Parity_Rs_90000_150000,Urban_Households,Households_with_Telephone_Mobile_Phone_Mobile_only,Male_SC,NumSubDistrictHospitals_HMIS,recovered,Rural_population,Christians,confirmed,Urban_population,Main_source_of_drinking_water_Tubewell_Borehole_Households,Ownership_Owned_Households,Type_of_fuel_used_for_cooking_Any_other_Households,Religion_Not_Stated,Below_Primary_Education,NumRuralHospitals_NHP18,Location_of_drinking_water_source_Near_the_premises_Households,Power_Parity_Rs_240000_330000,Primary_Education,Households_with_Telephone_Mobile_Phone_Landline_only,Other_Education,Not_having_bathing_facility_within_the_premises_Total_Households,active,Households_with_Bicycle,Others_Religions,Household_size_1_to_2_persons,Household_size_5_persons_Households,Female,Total_Education,Secondary_Education,NumUrbanBeds_NHP18,Male_Literate,Population,ST,DaysFromFirstDate_x,Hindus,Female_SC,Households_with_Internet,Type_of_latrine_facility_Pit_latrine_Households,Main_source_of_drinking_water_Spring_Households,Male,Main_source_of_drinking_water_Handpump_Tubewell_Borewell_Households,Graduate_Education,Condition_of_occupied_census_houses_Dilapidated_Households,Age_not_stated,Power_Parity_Rs_45000_90000,Male_Workers,Female_Workers,Population.1,Power_Parity_Rs_330000_425000,Age_Group_50,Muslims,Non_Workers,TotalPublicHealthFacilities_HMIS,Married_couples_5__Households,Having_latrine_facility_within_the_premises_Total_Households,Workers,Age_Group_30_49,NumUrbanHospitals_NHP18,NumPrimaryHealthCenters_HMIS,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Married_couples_3_Households,Location_of_drinking_water_source_Within_the_premises_Households,type_Private Laboratory,Households_with_Telephone_Mobile_Phone,Main_source_of_drinking_water_Other_sources_Spring_River_Canal_Tank_Pond_Lake_Other_sources__Households,Main_Workers,Agricultural_Workers,type_Government Laboratory,Male_ST,Middle_Education,Household_size_2_persons_Households,Rural_Households,Density,TotalSamples,Sikhs,Households_with_separate_kitchen_Cooking_inside_house,Households_with_Television,Households_with_Computer,NumCommunityHealthCenters_HMIS,Power_Parity_Above_Rs_545000,zone,Households_with_Car_Jeep_Van,Household_Workers,Age_Group_0_29,Not_having_latrine_facility_within_the_premises_Alternative_source_Open_Households,Power_Parity_Less_than_Rs_45000,Jains,Household_size_4_persons_Households,Household_size_1_person_Households,Power_Parity_Rs_150000_330000,NumPublicBeds_HMIS,NumRuralBeds_NHP18,SC,District_code,state_active,state_recovered,state_deceased
233,233,11,Bihar,Araria,0,1,0,476.0,46453,43.0,718,2299.0,17004,277849,753,204426,32,1653766,222913,511,7782,18961,6741,918,125606,373483,31056,1067,6631,73656,20,187,2035,1195768,130666,225043,31983,0,1485840,6185,611,175194,0,68177,47807,28036,"94,163",1442,24,468125,703274,7171,43290,459413,107,8056,1241,375,44213,225586,198247,33.0,0,92341436,4116,2,11758016,54827,550065,3621,3955,625357,930.0,213049,9,426625,8513,6938,336412,2,279254,63,80376,106781,1348236,3139606,112955,5936.0,727643,104099452,38848,107,1593525,184407,2561,8308,34,1463333,543136,39627,21557,2523,866,708391,361502,2811569,12,324091,1207442,1741676,2146.0,299,52549,1069893,612012,103.0,2007,1645,6416,317350,0,240730,8327,696410,691947,6,19887,206161,67876,659061,"1,102",25724.0,371,295636,40387,29796,63.0,22,1.0,5041,24367,1872943,505071,708,1910,97412,12500,33,17796.0,6083.0,382654,209,81,7,0
234,234,11,Bihar,Bhojpur,4,2,0,476.0,34932,43.0,4543,2299.0,45763,142899,1326,152852,78,1005140,190896,464,58276,6614,6854,918,119372,310484,24348,13900,9622,29472,48,647,2600,1599151,218737,216412,43689,0,2172525,9625,268,150381,0,163303,94321,88646,"94,163",2527,243,625665,511927,4615,62153,228026,107,15589,1603,535,77368,246774,222716,33.0,1,92341436,2165,18,11758016,3508,401256,6058,7496,581580,930.0,78650,21,605307,11934,10630,199143,17,206776,48,33629,63618,1298027,3177665,313509,5936.0,973486,104099452,13977,107,2518216,202686,3661,7772,81,1430380,387248,131137,35885,5559,1068,640283,182210,2728407,30,387389,197819,1905914,2146.0,7473,112983,822493,613072,103.0,2007,4227,36903,312557,0,268330,5428,512009,364875,6,7363,367059,25259,434559,"1,102",25724.0,544,386150,87879,34658,63.0,53,2.0,7391,47985,1722387,296961,602,1472,49809,8370,264,17796.0,6083.0,425402,231,81,7,0
235,235,11,Bihar,Buxar,1,1,0,476.0,20387,43.0,4471,2299.0,27362,88936,589,92957,31,457814,132472,301,37653,12722,3597,918,78643,209775,19459,9136,4408,18203,19,5090,1556,989807,127938,130771,26325,0,1344677,4718,212,96849,0,89306,59439,56545,"94,163",1201,135,396263,334657,3395,46760,144919,107,10728,966,313,35405,162604,131821,33.0,5,92341436,2125,53,11758016,3437,254972,2628,1858,331675,930.0,54463,8,420187,7107,5224,131627,48,137996,57,20068,40198,818375,1802491,178044,5936.0,593544,104099452,26824,107,1591454,119916,1784,3645,94,887977,240965,64117,27055,2228,653,402180,136142,1706352,12,253998,105423,1168030,2146.0,5116,64826,538322,375372,103.0,2007,2034,23401,188476,0,174119,4002,328547,251790,6,14102,256124,15443,299252,"1,102",25724.0,248,244087,48405,19324,63.0,25,3.0,5341,26122,1074754,194429,392,97,30535,4625,143,17796.0,6083.0,251737,232,81,7,0
236,236,11,Bihar,Katihar,0,2,0,476.0,59999,43.0,3749,2299.0,32570,297110,925,160030,53,1705551,168857,480,8148,87781,16666,918,132058,345964,63125,1233,8052,83087,33,212,2516,1280190,151841,200849,35004,0,1445438,11309,916,190893,0,88498,43516,37632,"94,163",2565,124,517934,738070,15849,60900,505400,107,13810,1560,491,69838,223358,136429,33.0,0,92341436,8659,2,11758016,44891,595596,5354,6522,472616,930.0,239547,14,444260,8276,11896,416214,2,285976,2141,91428,108736,1470599,3150989,133811,5936.0,762256,104099452,179971,107,1684589,126671,2941,23821,61,1600430,580446,57114,31743,2941,1069,760522,253044,3071029,20,353483,1365645,2057463,2146.0,328,108018,1013566,660403,103.0,2007,2847,6587,314391,0,239686,17306,667602,672291,6,92190,237243,71206,668232,"1,102",25724.0,2754,333662,60110,27263,63.0,31,2.0,5118,20577,2054202,501555,732,507,105287,20222,138,17796.0,6083.0,263100,212,81,7,0
237,237,11,Bihar,Saran,0,1,0,476.0,54359,43.0,24127,2299.0,51822,226877,1249,203347,70,1313700,232097,404,70773,18464,7986,918,243581,494711,52347,16311,9488,47876,43,229,3667,2157454,272570,276656,68604,0,2653504,8764,435,238266,0,213251,132367,124352,"94,163",2889,355,871687,777622,6158,94787,384243,107,27833,2279,726,76299,398651,242976,33.0,1,92341436,2330,7,11758016,5389,628222,3010,7282,793945,930.0,207758,19,693465,15821,9848,365086,6,431759,107,52247,101370,1929041,3967204,361171,5936.0,1285767,104099452,36786,107,3534772,231090,4509,7473,71,2022821,578710,148065,55407,3330,1553,857660,182571,3951862,27,585386,406449,2911631,2146.0,7004,137526,1040231,847031,103.0,2007,5009,47458,381637,0,423960,7068,545520,493461,6,18322,433759,38867,701323,"1,102",25724.0,371,586793,128169,37442,63.0,52,2.0,10948,42103,2516115,495841,892,322,77631,13380,374,17796.0,6083.0,474066,219,81,7,0
238,238,11,Bihar,Sitamarhi,0,1,0,476.0,61687,43.0,2238,2299.0,39465,357069,1191,150255,36,1852765,216012,542,9470,1404,19791,918,252121,360938,122665,1464,9864,102555,22,253,2679,1436794,224732,217626,38576,0,1635891,6856,302,210775,0,92783,59010,28186,"94,163",2963,69,551606,856964,6150,66263,602916,107,10992,1670,520,49670,318780,213624,33.0,0,92341436,2897,6,11758016,3523,720630,11322,7543,733380,930.0,358607,10,394422,12246,11936,515457,6,317432,20,137053,129240,1620322,3488656,136500,5936.0,885188,104099452,2989,107,2672311,192090,3460,12987,64,1803252,710373,70549,45624,28217,1150,865929,248654,3423574,14,449035,740101,2308991,2146.0,344,152392,1114583,739982,103.0,2007,3144,7662,251811,0,340890,7058,753645,635907,6,1585,196321,113986,807294,"1,102",25724.0,261,642364,61089,42461,63.0,29,1.0,7292,37932,2206340,573730,866,188,125274,23067,79,17796.0,6083.0,405714,206,81,7,0
239,239,11,Delhi,Delhi,0,12,0,4122.0,404963,47.0,626,39920.0,3003996,1912610,68424,135197,9441,1982298,33398,41132,140355,0,31092,868,1115077,279720,206115,20760,580671,428403,5103,18449,64359,12737767,5332324,3042184,1298383,0,13561098,941459,443,853773,0,2134748,473852,198679,"1,484",69640,5301,5542911,4605555,120728,3310809,2321368,107,2716793,32256,17127,4481133,2279781,1488800,9.0,0,419042,146093,25,16368899,279589,2279303,1866,13606,1121440,0.0,514341,5238,2459701,171323,224262,298354,25,1022199,2197,375476,681142,7800615,15543396,2582915,24383.0,7194856,16787941,0,107,13712100,1323509,588951,59339,298,8987326,457977,2346885,93457,16702,15129,4762026,825023,16787941,4338,2343806,2158684,11200892,615.0,4333,2990741,5587049,4762353,109.0,534,766847,115262,2620082,10,3031775,162601,5307329,39475,8,0,2691147,252370,124422,"11,297",58210.0,570581,3284487,2939423,972948,25.0,6921,3.0,692279,181852,9665080,109349,5202,166231,803065,123106,10539,20572.0,0.0,2812309,846,788,1256,64
251,251,11,Gujarat,Ahmedabad,8,12,0,5054.0,153824,37.0,17376,69062.0,965017,880951,2149,70963,3259,1129562,142670,3407,74104,42032,6313,919,501082,262543,62436,8837,195632,210889,2022,4518,18633,5435760,2128452,1295122,692591,0,5805299,269205,2447,349856,185,549188,264401,81116,"196,024",3147,1733,2410297,2198552,13190,1456046,1002327,107,1265476,7742,5241,1845383,923594,399075,44.0,462,34694609,50754,3543,25745083,158096,1193694,406,7415,761358,364.0,145695,2376,1614370,77256,100831,199534,2896,680535,2055,182733,294359,3426174,6934861,1135058,20565.0,3025463,60439692,89138,107,6042416,360408,126341,22004,516,3788051,180755,839295,12177,19320,2501,2127547,467405,7214225,1237,1198152,883238,4619273,2236.0,1649,1241055,2594952,2043895,122.0,1770,228737,63618,1286525,4,1196482,19560,2332409,268954,10,47106,805199,131943,353169,308,74116.0,14542,1378412,1159650,273651,385.0,2909,3.0,174812,54876,3952858,199006,614,209287,375703,50790,4109,41129.0,11715.0,759483,474,3623,734,242
252,252,11,Gujarat,Anand,0,1,0,5054.0,52524,37.0,9141,69062.0,147122,231623,443,42320,618,360506,152412,71,23887,12063,5017,919,64013,154763,44677,2684,34679,52344,368,267,4372,1551253,329593,254683,104613,0,1588947,31488,188,110412,5,127459,83841,27026,"196,024",707,393,676772,621987,3879,378310,266912,107,323542,2246,1293,208909,187528,54476,44.0,31,34694609,29789,74,25745083,51975,379759,183,2719,257524,364.0,98762,314,560542,21978,20487,172481,38,172466,142,58103,84504,1005521,1949453,283571,20565.0,874481,60439692,24824,107,1798794,49989,9902,25352,55,1087224,78937,110351,7967,6271,953,627561,217233,2092745,250,366419,250919,1247951,2236.0,569,230571,844794,585093,122.0,1770,20391,20634,283725,4,244185,4193,690031,346329,10,12761,229013,39860,413078,308,74116.0,1524,344329,203467,32523,385.0,538,3.0,19352,16460,1134962,191147,261,8591,94775,18243,707,41129.0,11715.0,104465,482,3623,734,242
253,253,11,Gujarat,Surat,1,1,0,5054.0,216710,37.0,12286,69062.0,815423,788695,4989,157733,3094,942150,109549,84,49399,424863,5294,919,395329,148254,62145,6081,100342,193437,1924,12902,16368,4571410,2076214,1150519,530528,0,4495898,478407,402,276610,28,433651,178819,59925,"196,024",5698,1780,1883942,1899838,20722,1252452,854742,107,1047402,7398,4428,1529998,855336,82202,44.0,99,34694609,21052,657,25745083,117310,788508,1308,3945,566242,364.0,228438,1700,1332690,39959,79862,149151,530,397563,3920,174440,254274,2679098,5438048,896927,20565.0,2687468,60439692,856952,107,5260193,75913,55694,23291,167,3402224,207420,379505,8298,53718,2970,2142819,410723,6081322,1170,723415,660772,3527780,2236.0,1103,1103767,2553542,1740746,122.0,1770,112976,42215,1009087,4,995637,21375,2405288,325739,10,432089,807021,126211,369840,308,74116.0,5703,1275151,788447,149331,385.0,1684,3.0,106983,42040,3563443,149810,712,112835,340984,48229,3480,41129.0,11715.0,158115,492,3623,734,242
254,254,11,Gujarat,Vadodara,1,2,0,5054.0,98592,37.0,16732,69062.0,411734,502358,908,108542,1489,910219,312126,560,42196,563236,7288,919,264896,332813,94469,4634,83851,124359,905,2069,9753,2893080,793306,632580,351423,0,2868332,88479,5373,206020,24,268451,172826,49094,"196,024",1375,889,1278993,1240425,7232,798277,566507,107,639002,4617,2837,692971,462473,114602,44.0,142,34694609,23813,325,25745083,39945,771779,276,3110,396624,364.0,218599,924,865726,37602,60177,247541,159,399901,1124,122649,165191,2011890,3778551,504732,20565.0,1614087,60439692,1149901,107,3713941,107027,53606,28086,1387,2153736,198108,314960,11888,28401,1780,1233312,460161,4165626,584,733710,384579,2472153,2236.0,824,543474,1693473,1190041,122.0,1770,95845,36738,567053,4,583926,14552,1360660,570361,10,586665,457662,87480,547454,308,74116.0,9340,820324,497049,117818,385.0,1360,3.0,72630,17680,2213474,323337,473,27650,212808,35169,1813,41129.0,11715.0,221629,486,3623,734,242
255,255,11,Haryana,Ambala,1,0,0,369.0,19110,28.0,252,28867.0,121622,120894,3131,29343,591,222031,52871,106,12555,0,3760,879,32571,52664,4947,1841,30024,22812,364,381,2781,818025,246222,186183,92424,0,793235,18611,32,54266,2,97980,39766,14153,"44,212",3453,386,356737,315256,863,199681,136640,107,173860,1113,622,139891,124292,156874,24.0,11,16509359,3705,14,8842103,14874,183898,75,3868,89558,609.0,27750,294,170110,15833,18727,21888,1,133676,110,18758,46914,529647,1015266,163544,4550.0,461288,25351462,0,107,955096,139372,12899,8236,51,598703,32215,91472,8024,680,491,320120,52019,1128350,227,201685,22143,756211,683.0,375,142922,372139,308126,59.0,500,23884,10339,175374,6,170149,1052,319475,57293,5,0,161844,13528,175365,573,31200.0,138202,193627,172034,32767,131.0,297,2.0,26122,15753,617859,59615,100,4845,51168,5230,680,13841.0,6690.0,296246,70,1,11,2
256,256,11,Karnataka,Bidar,0,2,0,601.0,29082,42.0,42806,66475.0,34924,150730,4286,75361,447,515395,141302,1226,15020,116035,7176,973,21485,150845,100961,2465,17454,28370,246,30453,2448,1042673,263120,214601,44813,0,1212360,30830,584,107588,1,105347,52444,25036,"191,791",5452,168,445475,389403,5289,271439,216975,107,158928,1264,529,102269,141567,204280,147.0,10,37469335,35438,15,23625962,53317,278386,647,10170,188998,2471.0,120499,143,474921,28962,12885,98920,4,102869,521,30167,68608,832635,1727755,181076,49093.0,597198,61095297,235822,107,1289709,195505,3971,5489,1571,870665,93538,54900,14105,714,735,459050,243558,1703300,201,287271,335184,1000692,2943.0,559,72805,702608,397120,374.0,2547,6751,11996,92061,5,187983,8670,551763,280091,12,119787,194233,21648,287134,319,69730.0,1145,249676,116314,36072,207.0,50,2.0,9724,18095,1018195,231111,377,680,53752,8519,311,56333.0,21072.0,399785,558,18,23,4
257,257,11,Karnataka,Chikkaballapura,0,1,0,601.0,37923,42.0,2553,66475.0,50936,176104,1322,38358,70,380402,212226,383,8312,77331,4368,973,37835,104213,70194,1156,14141,43299,43,85,471,783222,200337,189857,57408,0,843041,38884,117,55018,2,80928,42283,10135,"191,791",2368,30,341064,409702,5017,257243,193793,107,201796,250,121,94053,135265,157628,147.0,11,37469335,4684,20,23625962,67599,238516,189,1078,100059,2471.0,146545,19,219778,18142,6631,92454,7,96837,77,41054,52927,618667,1223443,187040,49093.0,442158,61095297,156487,107,1100131,154937,2672,44568,467,636437,70656,55056,11839,1490,129,384452,255326,1255104,27,236864,147810,615326,2943.0,360,102957,639778,350299,374.0,2547,4772,6796,65572,5,167548,5984,535565,206939,12,79156,193549,28578,315649,319,69730.0,264,266111,152493,17360,207.0,39,2.0,6620,20276,666451,172302,65,975,79878,12476,49,56333.0,21072.0,312565,582,18,23,4
258,258,11,Karnataka,Davanagere,0,1,0,601.0,49045,42.0,3072,66475.0,100812,249307,3557,61319,574,467414,230846,529,15775,115304,3885,973,44415,170108,74855,2466,21280,54589,337,164,3062,1308540,317050,353628,90291,0,1476376,73448,4433,89741,1,154781,54132,23597,"191,791",5397,233,587903,530691,2370,372671,285888,107,282186,1588,723,176011,239519,198299,147.0,2,37469335,5420,10,23625962,92179,320621,345,7176,242130,2471.0,208670,169,446793,23773,32375,51212,7,146389,1743,42195,85525,959097,1943790,269748,49093.0,720637,61095297,233112,107,1658465,194296,7320,77157,305,986400,109075,123863,19580,2255,865,585639,289568,1945497,237,336173,265805,1070290,2943.0,675,188046,875207,538551,374.0,2547,15464,12634,121315,5,284572,7637,705099,295873,12,117808,206686,31291,354680,319,69730.0,307,391623,256051,39416,207.0,91,2.0,15449,31438,1068518,205125,406,6417,109193,10904,402,56333.0,21072.0,392595,567,18,23,4
259,259,11,Rajasthan,Ajmer,0,1,0,2720.0,52469,33.0,54856,104705.0,171799,230721,3506,90539,516,1034334,298856,13917,33606,31074,3248,928,93013,226541,139149,5942,40909,49429,319,417,4339,1526673,573741,305048,175460,0,1618919,40066,324,147203,1,130608,83680,45729,"342,239",4015,273,600405,684254,14662,393498,314176,107,247504,2507,1280,274919,307831,243750,64.0,14,51500352,10605,165,17048085,12999,437083,527,3611,379043,602.0,150655,211,394576,14510,28138,178883,150,187324,184,60278,92359,1258967,2653253,200191,10760.0,926268,68548437,63482,107,2201663,234277,13499,2477,126,1324085,149028,172683,12075,3984,1227,686149,367573,2583052,197,388040,314159,1529330,3139.0,1738,204571,1053722,629951,150.0,2463,29286,25926,194127,1,363250,29029,827181,145523,8,32408,313680,42264,409335,201,113934.0,6799,400166,250461,41732,579.0,460,3.0,24509,35602,1561077,273445,372,45614,88933,18014,484,51844.0,21088.0,478027,119,1116,568,47
260,260,11,Rajasthan,Jaipur,0,4,0,2720.0,89953,33.0,32079,104705.0,570997,557723,1616,117380,1336,2046038,744374,43551,117273,251328,20309,928,323016,404883,162499,23600,128107,107364,827,1020,12219,4300965,1497985,816767,523398,0,4433665,127486,1608,342195,38,455527,198552,143995,"342,239",3298,1130,1746172,1732679,31144,990085,740126,107,661375,6742,3578,977838,799337,524831,64.0,362,51500352,12708,961,17048085,199415,1001457,1007,4900,819004,602.0,347145,645,875940,46724,96562,329137,561,393025,257,101991,224361,3157671,6479703,659389,10760.0,2554793,68548437,527966,107,5819980,478471,76565,54544,506,3468507,369476,703673,28725,4493,3164,1714947,749946,6626178,509,884057,687452,4161285,3139.0,8847,694107,2464893,1646480,150.0,2463,141437,84826,636260,1,974168,76809,2060010,131523,8,276638,823570,74295,754841,201,113934.0,18782,993436,764302,182350,579.0,1476,3.0,142866,91011,4091148,447406,890,81079,225998,27696,1775,51844.0,21088.0,1003302,110,1116,568,47
261,261,11,Rajasthan,Jodhpur,0,1,0,2720.0,44245,33.0,5894,104705.0,197135,279280,4877,152949,706,1591957,592370,121473,44835,56955,7331,928,185426,433262,151118,7937,42174,53251,437,514,5708,2031532,612942,481462,197296,0,2036941,41870,1945,224523,8,154789,119108,69936,"342,239",5522,285,765779,891657,69929,408808,418390,107,305339,3347,1676,307442,428590,315199,64.0,192,51500352,6035,605,17048085,85467,574887,350,3759,497762,602.0,230034,272,512035,20401,30720,145116,405,193641,80,52839,121000,1763237,3628898,259304,10760.0,1265753,68548437,118924,107,3224399,292825,19335,12684,264,1923928,108366,177199,25246,1777,1671,965103,524638,3687165,269,489280,411558,2197424,3139.0,2200,248676,1489741,836322,150.0,2463,35071,34698,245426,1,491165,193611,1056479,242017,8,61969,405132,39542,584215,201,113934.0,4123,588447,246002,54808,579.0,556,3.0,40768,42412,2359786,373683,540,36697,105029,13297,557,51844.0,21088.0,608024,113,1116,568,47
262,262,11,Tamil Nadu,Ariyalur,0,18,0,2757.0,31577,32.0,7201,135698.0,39642,125800,153,10906,63,233438,107312,609,1339,5448,1950,996,36609,87610,12471,87,7216,35012,44,88,1258,480604,72138,40121,40913,0,532701,14004,275,27758,0,53934,18746,1353,"130,058",588,121,211022,254277,1006,177502,146444,107,173304,752,234,30322,121775,88076,310.0,6,37229590,37403,25,34917440,8599,181005,197,853,60697,692.0,152795,108,134123,5367,16126,157985,19,104900,42,43195,37933,380191,766139,96860,37353.0,269582,72147030,10722,107,708397,88154,1749,4701,347,374703,14696,57524,6348,536,518,212547,147304,754894,19,157771,7942,395043,2581.0,9,35933,359851,216103,525.0,1854,3046,1243,32840,10,134358,2237,272241,166837,16,5274,113437,30209,223955,555,139490.0,104,159746,165150,8371,385.0,18,2.0,2937,13564,380484,158588,196,65,52855,12986,229,72616.0,40179.0,176230,616,1217,651,22
263,263,11,Tamil Nadu,Chennai,61,112,1,2757.0,118340,32.0,3500,135698.0,910262,798018,2888,15930,1962,419065,14454,80,17628,4854,2587,996,398414,197743,16519,1926,214074,237897,1214,2804,15742,3776276,1751824,1073399,515581,0,3642032,565934,49,122912,17,464207,111380,15916,"130,058",3927,1954,1808197,1314125,18353,1096334,859219,107,908587,5802,3685,1314125,688857,389001,310.0,223,37229590,358662,1260,34917440,43461,522493,619,38356,167207,692.0,245763,1866,516445,114191,67277,33168,1020,409796,1759,169721,182588,2310888,4061097,801050,37353.0,1968079,72147030,10061,107,3751322,390666,217368,7440,1061,2335844,170162,905515,9435,6894,2117,1369302,447995,4646732,748,899279,439270,2829435,2581.0,414,1057802,1817297,1468902,525.0,1854,264763,15288,844285,10,1017122,19543,1619554,13674,16,5207,720331,139139,0,555,139490.0,2851,1092062,1055696,355838,385.0,3686,3.0,146388,37345,2271657,6553,471,51708,377533,30582,3820,72616.0,40179.0,779667,603,1217,651,22
264,264,11,Tamil Nadu,Coimbatore,0,1,0,2757.0,125225,32.0,14470,135698.0,675153,668312,3270,156267,2282,519919,80217,98,7924,14097,6993,996,286145,124698,36623,561,90704,230417,1435,435,13938,2635907,1207622,852521,445588,0,2504188,346382,1164,69356,0,273098,82440,6010,"130,058",5995,1958,1241117,1169752,7643,896325,730354,107,886960,6074,3206,884957,635226,266960,310.0,127,37229590,190314,142,34917440,27863,561733,520,7483,220388,692.0,349543,1062,466745,51417,53709,93422,15,353990,237,202265,123574,1728748,3024107,526165,37353.0,1394790,72147030,28342,107,3044145,268951,63273,71781,758,1729297,30861,440520,9138,3569,2868,1083125,484825,3458045,847,757738,211035,1890095,2581.0,81,630809,1567950,1117221,525.0,1854,109489,7282,559777,10,777347,9663,1443252,230026,16,14245,523563,155662,284795,555,139490.0,1112,895691,841918,149920,385.0,1837,2.0,87211,50085,1579517,209677,725,3284,314321,46603,3020,72616.0,40179.0,535911,632,1217,651,22
265,265,11,Tamil Nadu,Cuddalore,1,1,0,2757.0,90912,32.0,8151,135698.0,244610,431186,1607,85176,632,634041,165170,138,7371,7759,6763,996,121956,332609,35499,773,29494,107152,432,236,5300,1815281,433271,293116,178515,0,1868837,98143,464,97658,0,186394,65535,7495,"130,058",3082,683,814959,758209,4070,598412,473604,107,498446,2677,1097,260780,409698,383943,310.0,26,37229590,83334,30,34917440,62059,526657,279,5101,169844,692.0,389219,405,412237,30829,67411,344306,4,343988,138,101083,131975,1294217,2502878,386652,37353.0,1000322,72147030,15702,107,2391675,380001,15396,23981,1409,1311697,122085,227530,13516,3217,1580,749633,420247,2605914,200,473617,123749,1436034,2581.0,165,230004,1169880,764669,525.0,1854,27077,6433,212704,10,470021,6081,837271,539412,16,7943,418769,75857,497429,555,139490.0,401,455369,555029,50938,385.0,385,2.0,19828,32027,1364411,394057,519,1280,192059,25226,1088,72616.0,40179.0,763944,617,1217,651,22
266,266,11,Tamil Nadu,Kancheepuram,4,9,0,2757.0,123421,32.0,39231,135698.0,622095,701330,5912,132855,1354,678374,89343,3262,11193,20605,9949,996,240359,306436,61890,1025,103399,196143,832,990,8349,3013382,1257225,805076,418526,0,2867809,281627,1411,115195,1,312208,97620,11202,"130,058",9902,1138,1401921,1213504,26856,961161,761575,107,732354,3958,1965,774705,665334,474264,310.0,9,37229590,256762,40,34917440,129924,700252,475,21978,183054,692.0,496248,560,535947,63983,67354,188733,30,425865,756,166082,179266,1985294,3546183,634172,37353.0,1611461,72147030,41210,107,3537399,473817,100322,51093,1413,2012958,163172,526886,13344,5581,1993,1181308,492506,3998252,522,715895,173785,2324438,2581.0,155,651240,1673814,1200284,525.0,1854,137686,10013,435671,10,832716,32942,1367378,272514,16,20605,608188,128984,438799,555,139490.0,1620,822329,904619,200738,385.0,797,3.0,68427,54732,2076492,323242,541,4962,325921,37098,1698,72616.0,40179.0,948081,604,1217,651,22
267,267,11,Tamil Nadu,Madurai,0,1,0,2757.0,112608,32.0,3207,135698.0,391821,552457,5747,66623,1082,449125,92719,1171,8241,5474,7653,996,228106,180730,65204,762,47472,154348,710,199,6917,2273430,841792,551839,228557,0,2398674,279755,810,83006,2,250285,71390,8561,"130,058",8103,980,1049620,1010441,19034,754141,605700,107,678712,3158,1526,592723,530152,205098,310.0,42,37229590,97711,88,34917440,62999,491822,304,8602,234611,692.0,434208,502,525151,41298,39350,246100,44,325803,305,153915,139168,1511777,2847799,453509,37353.0,1223810,72147030,11096,107,2760502,203878,34097,26772,2055,1526475,90919,363152,10479,2532,1632,902704,451928,3038252,372,593827,168881,1683620,2581.0,129,472221,1354632,913715,525.0,1854,54832,7350,298527,10,618922,23070,1173902,372828,16,5622,532616,113256,417718,555,139490.0,520,714764,708942,95311,385.0,738,3.0,30852,47293,1528178,283179,458,1532,258941,40659,1482,72616.0,40179.0,408976,623,1217,651,22
